gameTeamStatsID,gameID,teamID,score,rebounds,assists,blocks,steals,duration,isWin
696,348,438,91,32,23,6,8,48,1
697,349,106,92,45,28,6,9,48,0
698,349,154,107,49,17,7,7,48,1
699,350,13,76,31,19,5,13,48,0
700,350,241,78,42,15,7,15,48,1
701,351,425,72,34,27,7,6,48,0
702,351,202,99,48,22,8,5,48,1
703,352,406,86,36,24,2,6,48,0
704,352,494,97,41,15,5,12,48,1
705,353,229,86,44,27,6,7,48,0
706,353,125,96,37,21,2,14,48,1
707,354,215,84,31,20,8,14,48,0
708,354,224,120,31,25,3,6,48,1
709,355,138,114,38,30,2,7,48,1
710,355,70,85,33,25,7,6,48,0
711,356,72,104,39,25,7,8,48,1
712,356,305,102,42,16,8,5,48,0
713,357,189,84,47,16,7,11,48,1
714,357,193,78,30,18,3,5,48,0
715,358,403,112,38,28,3,9,48,1
716,358,465,98,39,29,2,11,48,0
717,359,245,119,40,26,5,11,48,1
718,359,225,99,36,20,4,9,48,0
719,360,387,86,44,27,7,14,48,0
720,360,105,109,31,15,2,7,48,1
721,361,499,73,33,25,6,9,48,0
722,361,201,78,31,30,2,10,48,1
723,362,482,70,50,29,8,11,48,0
724,362,272,106,47,24,5,10,48,1
725,363,466,115,30,16,7,7,48,1
726,363,191,87,32,20,2,13,48,0
727,364,458,73,34,16,2,11,48,0
728,364,457,85,50,20,6,15,48,1
729,365,250,89,38,20,7,9,48,1
730,365,297,71,45,15,7,10,48,0
731,366,464,84,42,22,8,11,48,0
732,366,117,96,49,21,6,9,48,1
733,367,200,106,45,20,4,6,48,1
734,367,135,93,32,25,5,12,48,0
735,368,104,75,33,27,8,10,48,0
736,368,143,85,41,29,7,6,48,1
737,369,367,86,35,25,5,9,48,0
738,369,381,119,41,16,7,15,48,1
739,370,473,114,38,21,4,6,48,1
740,370,484,78,36,20,3,14,48,0
741,371,163,102,38,24,6,12,48,0
742,371,408,110,38,23,5,5,48,1
743,372,10,92,31,28,6,14,48,0
744,372,177,107,46,28,4,15,48,1
745,373,390,97,47,15,4,6,48,0
746,373,111,107,42,30,3,7,48,1
747,374,134,110,49,26,2,12,48,1
748,374,96,81,47,22,3,11,48,0
749,375,495,86,44,30,2,11,48,1
750,375,249,81,31,15,3,13,48,0
751,376,46,116,38,16,8,10,48,1
752,376,301,75,45,30,8,13,48,0
753,377,27,81,39,29,5,6,48,0
754,377,198,89,47,25,2,11,48,1
755,378,212,101,37,30,2,13,48,1
756,378,267,74,50,25,2,11,48,0
757,379,286,80,48,26,6,11,48,0
758,379,194,82,34,25,3,7,48,1
759,380,281,96,32,30,2,9,48,1
760,380,468,87,31,25,2,9,48,0
761,381,127,107,37,26,7,11,48,1
762,381,397,80,42,23,3,11,48,0
763,382,436,88,39,28,8,9,48,1
764,382,159,70,45,28,2,15,48,0
765,383,129,93,33,19,8,14,48,0
766,383,346,94,41,22,4,6,48,1
767,384,2,93,50,21,2,8,48,1
768,384,389,77,44,16,6,8,48,0
769,385,386,110,39,26,5,10,48,1
770,385,190,70,44,21,2,6,48,0
771,386,409,92,47,19,6,11,48,1
772,386,174,76,33,27,4,12,48,0
773,387,294,108,45,18,3,6,48,1
774,387,53,84,39,28,6,15,48,0
775,388,365,84,32,25,3,15,48,0
776,388,209,103,46,16,4,7,48,1
777,389,500,100,38,24,3,7,48,1
778,389,313,88,47,26,4,11,48,0
779,390,459,80,46,18,6,9,48,1
780,390,355,77,45,19,8,14,48,0
781,391,382,78,41,22,5,11,48,0
782,391,246,93,47,29,5,10,48,1
783,392,57,97,43,23,5,12,48,1
784,392,116,92,45,15,3,9,48,0
785,393,452,93,50,30,6,5,48,1
786,393,162,72,45,18,7,13,48,0
787,394,159,82,36,26,7,10,48,1
788,394,228,78,49,15,2,15,48,0
789,395,181,81,41,30,8,14,48,0
790,395,469,87,31,21,3,10,48,1
791,396,213,94,46,23,2,13,48,0
792,396,79,100,34,23,8,9,48,1
793,397,423,84,47,28,8,9,48,1
794,397,84,77,39,27,7,7,48,0
795,398,472,85,43,18,5,10,48,0
796,398,239,105,39,29,3,8,48,1
797,399,137,92,30,21,8,15,48,0
798,399,135,99,45,19,5,10,48,1
799,400,307,94,40,30,2,14,48,1
800,400,454,93,34,16,6,12,48,0
801,401,50,100,33,24,7,13,48,0
802,401,57,120,45,19,6,14,48,1
803,402,347,101,37,16,7,6,48,1
804,402,60,91,36,22,6,5,48,0
805,403,394,71,31,19,5,11,48,0
806,403,202,107,37,23,2,9,48,1
807,404,348,93,36,22,3,6,48,1
808,404,145,88,46,16,8,7,48,0
809,405,290,112,45,23,4,11,48,0
810,405,85,113,47,16,7,12,48,1
811,406,486,98,38,28,7,13,48,0
812,406,353,108,46,28,3,14,48,1
813,407,413,75,38,17,4,13,48,0
814,407,110,80,33,23,6,8,48,1
815,408,485,117,45,15,3,6,48,1
816,408,495,79,38,21,7,9,48,0
817,409,168,89,50,27,7,10,48,1
818,409,26,74,41,26,8,13,48,0
819,410,267,81,49,16,6,7,48,0
820,410,493,112,37,27,2,6,48,1
821,411,353,98,47,21,5,15,48,0
822,411,16,107,35,19,4,5,48,1
823,412,293,106,35,27,3,10,48,1
824,412,388,102,37,23,3,15,48,0
825,413,464,109,49,15,2,14,48,1
826,413,234,84,35,28,2,5,48,0
827,414,236,79,37,16,6,11,48,0
828,414,439,118,48,22,6,15,48,1
829,415,315,73,46,20,4,5,48,0
830,415,386,91,47,18,6,6,48,1
831,416,25,104,47,16,2,10,48,1
832,416,419,93,40,29,6,15,48,0
833,417,182,113,46,15,8,7,48,1
834,417,213,112,39,30,8,6,48,0
835,418,356,114,40,15,2,7,48,1
836,418,80,111,30,17,8,15,48,0
837,419,219,73,43,20,8,5,48,0
838,419,383,82,50,15,3,10,48,1
839,420,26,75,43,15,2,8,48,0
840,420,109,101,50,27,4,10,48,1
841,421,295,119,40,17,5,10,48,1
842,421,277,114,49,25,4,10,48,0
843,422,134,70,42,27,6,5,48,0
844,422,477,107,35,24,8,12,48,1
845,423,85,91,32,22,6,10,48,1
846,423,187,90,46,26,4,7,48,0
847,424,390,88,46,22,7,5,48,1
848,424,478,70,35,24,3,15,48,0
849,425,120,100,42,28,2,15,48,1
850,425,393,74,47,25,3,10,48,0
851,426,368,91,34,26,6,10,48,1
852,426,123,84,37,29,7,6,48,0
853,427,378,112,39,18,2,15,48,1
854,427,212,96,35,16,4,11,48,0
855,428,326,101,47,29,6,13,48,1
856,428,275,83,49,19,6,6,48,0
857,429,275,110,46,27,2,14,48,0
858,429,90,120,45,23,8,13,48,1
859,430,71,101,33,18,2,9,48,1
860,430,145,96,44,20,3,8,48,0
861,431,442,99,41,21,5,15,48,1
862,431,45,86,44,28,5,12,48,0
863,432,468,102,37,29,5,9,48,1
864,432,120,73,37,20,3,7,48,0
865,433,111,73,34,25,7,9,48,0
866,433,475,106,50,15,7,5,48,1
867,434,275,85,32,24,7,10,48,0
868,434,292,113,30,17,3,6,48,1
869,435,162,100,40,23,7,9,48,0
870,435,58,104,44,16,8,11,48,1
871,436,349,113,38,18,7,12,48,1
872,436,307,101,39,15,4,8,48,0
873,437,310,107,49,24,7,15,48,1
874,437,175,101,46,20,3,15,48,0
875,438,35,86,36,25,2,13,48,0
876,438,449,104,47,16,3,12,48,1
877,439,183,99,36,19,4,6,48,0
878,439,379,104,36,18,4,5,48,1
879,440,396,119,41,17,5,10,48,1
880,440,403,70,44,17,8,14,48,0
881,441,151,71,32,30,2,8,48,0
882,441,40,115,44,29,2,8,48,1
883,442,244,95,48,16,8,7,48,0
884,442,210,103,45,18,3,13,48,1
885,443,396,94,40,17,6,9,48,0
886,443,190,97,48,25,7,11,48,1
887,444,234,112,30,24,3,15,48,1
888,444,321,95,36,28,2,15,48,0
889,445,79,75,40,18,2,13,48,0
890,445,3,86,34,29,2,15,48,1
891,446,378,91,31,29,3,8,48,0
892,446,52,110,44,20,8,11,48,1
893,447,232,110,49,19,4,5,48,0
894,447,279,113,46,20,6,9,48,1
895,448,9,108,33,18,2,10,48,1
896,448,103,70,50,20,8,10,48,0
897,449,367,94,41,15,6,10,48,1
898,449,359,84,38,27,8,8,48,0
899,450,226,71,40,29,5,10,48,0
900,450,234,100,44,26,3,6,48,1
901,451,43,108,41,29,4,9,48,1
902,451,5,98,50,22,7,8,48,0
903,452,200,74,32,16,4,15,48,0
904,452,168,115,44,23,2,15,48,1
905,453,445,81,42,30,3,14,48,0
906,453,484,114,34,21,4,13,48,1
907,454,315,82,32,22,5,12,48,0
908,454,280,109,33,24,5,13,48,1
909,455,320,117,39,17,6,9,48,1
910,455,247,81,33,18,5,14,48,0
911,456,319,93,43,21,7,6,48,0
912,456,413,104,37,16,6,6,48,1
913,457,404,72,49,25,5,9,48,0
914,457,245,117,46,29,7,8,48,1
915,458,244,84,30,29,4,12,48,0
916,458,487,100,32,28,5,9,48,1
917,459,61,76,46,18,6,11,48,0
918,459,65,105,35,26,6,14,48,1
919,460,12,105,40,29,2,11,48,1
920,460,99,89,50,15,5,11,48,0
921,461,37,79,36,28,4,7,48,0
922,461,242,91,32,26,8,13,48,1
923,462,469,112,50,27,3,7,48,0
924,462,271,118,37,18,7,7,48,1
925,463,420,85,38,24,6,7,48,0
926,463,474,86,47,20,6,5,48,1
927,464,114,76,30,19,8,14,48,0
928,464,137,105,48,15,2,9,48,1
929,465,473,89,42,28,2,15,48,0
930,465,372,119,32,20,7,10,48,1
931,466,468,91,47,24,4,8,48,0
932,466,411,108,40,15,8,15,48,1
933,467,251,81,38,28,4,6,48,0
934,467,64,86,42,29,8,6,48,1
935,468,190,95,45,15,2,11,48,0
936,468,486,110,34,29,8,15,48,1
937,469,146,87,38,22,3,9,48,0
938,469,76,111,33,21,3,14,48,1
939,470,75,111,40,17,5,6,48,1
940,470,327,97,33,28,6,7,48,0
941,471,434,75,31,28,7,8,48,0
942,471,313,104,35,17,4,15,48,1
943,472,39,87,44,24,7,15,48,0
944,472,267,117,50,24,6,12,48,1
945,473,197,114,32,18,2,12,48,1
946,473,423,104,38,30,8,10,48,0
947,474,173,90,32,16,2,6,48,1
948,474,187,82,43,16,3,7,48,0
949,475,77,85,36,24,6,7,48,0
950,475,422,99,36,29,7,5,48,1
951,476,171,96,49,20,4,13,48,1
952,476,431,94,48,20,8,5,48,0
953,477,264,85,43,21,5,12,48,0
954,477,335,113,47,26,4,5,48,1
955,478,308,120,41,18,5,13,48,1
956,478,287,100,48,28,4,8,48,0
957,479,234,91,48,30,4,14,48,1
958,479,138,83,34,30,8,6,48,0
959,480,368,98,38,25,8,14,48,1
960,480,381,95,49,22,6,13,48,0
961,481,133,94,49,29,8,11,48,0
962,481,354,112,40,24,6,9,48,1
963,482,271,80,39,17,4,12,48,0
964,482,217,110,43,26,6,14,48,1
965,483,35,87,47,30,8,11,48,1
966,483,88,81,39,18,7,13,48,0
967,484,319,114,46,17,4,12,48,1
968,484,80,99,44,28,7,10,48,0
969,485,475,97,30,29,3,14,48,0
970,485,425,102,35,20,5,11,48,1
971,486,167,112,32,22,5,7,48,1
972,486,153,105,41,26,8,10,48,0
973,487,429,117,50,22,7,5,48,1
974,487,347,108,36,20,2,12,48,0
975,488,472,74,39,26,7,12,48,0
976,488,476,88,49,16,8,9,48,1
977,489,429,95,50,25,6,13,48,0
978,489,229,118,43,15,2,7,48,1
979,490,272,106,41,15,6,14,48,1
980,490,295,88,39,25,5,15,48,0
981,491,66,89,38,19,8,7,48,0
982,491,367,100,31,29,7,9,48,1
983,492,5,98,44,17,6,13,48,1
984,492,37,91,30,15,4,7,48,0
985,493,373,117,33,22,4,8,48,1
986,493,141,93,43,20,5,6,48,0
987,494,174,110,50,30,4,8,48,0
988,494,391,120,30,29,6,9,48,1
989,495,76,105,38,18,8,8,48,0
990,495,244,108,38,18,3,11,48,1
991,496,223,115,35,22,3,13,48,1
992,496,36,78,33,20,6,13,48,0
993,497,338,91,33,27,5,7,48,0
994,497,271,116,34,25,4,7,48,1
995,498,20,81,42,29,8,13,48,0
996,498,133,84,41,23,6,9,48,1
997,499,127,70,44,28,4,6,48,0
998,499,494,102,50,26,3,10,48,1
999,500,325,105,45,17,4,11,48,0
1000,500,147,114,37,26,6,15,48,1
1001,501,472,71,30,20,2,7,48,0
1002,501,376,83,38,22,2,11,48,1
1003,502,394,90,30,17,5,10,48,0
1004,502,49,117,36,15,8,14,48,1
1005,503,419,91,37,22,8,12,48,0
1006,503,310,101,48,30,3,5,48,1
1007,504,363,107,48,21,5,9,48,1
1008,504,172,79,39,21,7,15,48,0
1009,505,308,72,41,18,8,12,48,0
1010,505,3,84,36,27,7,8,48,1
1011,506,293,93,33,20,7,8,48,0
1012,506,318,107,50,19,7,13,48,1
1013,507,385,113,34,28,4,7,48,1
1014,507,69,80,50,16,3,13,48,0
1015,508,242,112,44,18,5,15,48,1
1016,508,127,98,48,15,6,8,48,0
1017,509,289,106,48,18,6,6,48,0
1018,509,168,116,37,23,2,10,48,1
1019,510,145,99,36,24,4,5,48,0
1020,510,45,120,35,22,2,11,48,1
1021,511,445,80,41,16,3,9,48,0
1022,511,417,92,35,18,4,8,48,1
1023,512,349,105,49,27,8,15,48,1
1024,512,408,99,42,29,5,13,48,0
1025,513,53,93,37,16,2,13,48,1
1026,513,8,87,32,15,3,10,48,0
1027,514,153,97,48,26,3,13,48,1
1028,514,167,85,41,30,3,14,48,0
1029,515,396,94,34,16,7,8,48,1
1030,515,477,91,49,20,3,9,48,0
1031,516,391,97,39,26,7,13,48,1
1032,516,398,91,41,16,2,12,48,0
1033,517,320,114,47,27,3,15,48,1
1034,517,414,109,31,18,4,9,48,0
1035,518,434,111,39,16,4,11,48,0
1036,518,90,112,30,18,2,10,48,1
1037,519,467,114,42,21,8,5,48,1
1038,519,224,111,48,26,5,7,48,0
1039,520,245,106,46,22,2,13,48,0
1040,520,191,114,40,24,2,9,48,1
1041,521,410,115,50,23,2,6,48,1
1042,521,143,79,44,20,7,8,48,0
1043,522,5,81,39,22,7,7,48,0
1044,522,131,96,47,17,7,5,48,1
1045,523,409,73,46,21,6,12,48,0
1046,523,102,112,37,20,4,7,48,1
1047,524,25,100,45,15,6,13,48,1
1048,524,463,95,45,30,3,9,48,0
1049,525,263,75,42,19,4,10,48,0
1050,525,56,77,35,28,6,9,48,1
1051,526,64,96,31,16,7,14,48,0
1052,526,456,97,33,25,7,14,48,1
1053,527,130,89,36,27,4,10,48,1
1054,527,43,80,35,16,6,12,48,0
1055,528,66,93,46,25,4,12,48,1
1056,528,45,83,37,30,3,12,48,0
1057,529,328,104,48,26,5,15,48,1
1058,529,290,92,32,23,5,11,48,0
1059,530,113,103,50,30,2,10,48,1
1060,530,89,73,43,16,4,8,48,0
1061,531,60,90,38,15,6,9,48,0
1062,531,397,120,43,15,8,5,48,1
1063,532,242,92,50,23,7,7,48,0
1064,532,334,111,30,30,4,10,48,1
1065,533,300,113,31,28,8,9,48,1
1066,533,33,70,45,24,3,15,48,0
1067,534,419,114,49,22,8,15,48,1
1068,534,448,105,45,27,3,6,48,0
1069,535,280,103,32,28,5,11,48,0
1070,535,40,119,44,16,4,11,48,1
1071,536,420,101,49,26,6,13,48,0
1072,536,446,114,37,15,5,12,48,1
1073,537,115,99,31,26,2,12,48,0
1074,537,464,104,31,28,3,13,48,1
1075,538,9,79,40,15,2,15,48,1
1076,538,259,76,49,23,5,10,48,0
1077,539,105,88,34,15,4,14,48,0
1078,539,344,106,30,27,3,11,48,1
1079,540,358,76,37,21,7,14,48,0
1080,540,141,93,37,19,7,10,48,1
1081,541,467,77,50,26,5,12,48,1
1082,541,208,76,30,29,8,15,48,0
1083,542,53,113,32,25,8,6,48,1
1084,542,296,100,38,16,5,11,48,0
1085,543,289,84,44,20,2,5,48,0
1086,543,421,115,43,20,7,12,48,1
1087,544,405,105,49,24,8,12,48,1
1088,544,15,94,43,24,5,13,48,0
1089,545,308,105,30,24,6,8,48,1
1090,545,259,87,47,19,6,5,48,0
1091,546,233,81,37,24,5,9,48,0
1092,546,146,105,37,27,2,14,48,1
1093,547,289,108,47,19,4,6,48,1
1094,547,473,103,46,20,3,7,48,0
1095,548,233,100,39,28,4,8,48,1
1096,548,292,84,44,30,4,12,48,0
1097,549,290,98,34,24,4,9,48,0
1098,549,456,114,33,27,5,8,48,1
1099,550,363,106,32,22,8,13,48,0
1100,550,411,112,36,21,3,11,48,1
1101,551,317,89,37,30,2,11,48,1
1102,551,98,81,33,22,6,6,48,0
1103,552,252,90,42,24,3,10,48,1
1104,552,198,70,41,29,4,13,48,0
1105,553,22,111,46,21,8,7,48,1
1106,553,67,108,33,23,5,11,48,0
1107,554,13,82,47,15,3,8,48,0
1108,554,167,119,46,17,2,12,48,1
1109,555,473,98,39,30,3,5,48,1
1110,555,329,88,43,20,4,7,48,0
1111,556,204,70,49,24,5,5,48,0
1112,556,173,110,44,20,6,5,48,1
1113,557,241,102,46,29,2,14,48,1
1114,557,426,87,35,28,7,6,48,0
1115,558,368,75,43,29,5,15,48,0
1116,558,229,81,34,28,2,8,48,1
1117,559,276,115,38,25,5,9,48,0
1118,559,192,120,48,24,2,14,48,1
1119,560,148,73,43,18,4,15,48,0
1120,560,244,84,50,20,8,5,48,1
1121,561,288,85,39,20,2,12,48,0
1122,561,211,112,39,16,3,15,48,1
1123,562,453,92,47,15,7,6,48,1
1124,562,107,81,46,23,8,6,48,0
1125,563,160,75,33,15,8,11,48,0
1126,563,46,79,30,22,2,5,48,1
1127,564,229,90,31,25,5,6,48,1
1128,564,24,82,32,21,5,8,48,0
1129,565,267,100,46,15,4,8,48,0
1130,565,76,104,32,15,8,14,48,1
1131,566,266,112,42,18,5,12,48,1
1132,566,267,98,50,16,4,7,48,0
1133,567,93,86,50,19,7,5,48,0
1134,567,12,97,38,15,4,12,48,1
1135,568,157,105,47,16,8,11,48,1
1136,568,120,93,36,23,5,11,48,0
1137,569,429,116,45,28,3,8,48,1
1138,569,281,87,46,21,3,13,48,0
1139,570,58,115,48,26,6,5,48,1
1140,570,433,76,42,22,3,7,48,0
1141,571,285,117,42,22,3,15,48,1
1142,571,113,82,39,17,3,9,48,0
1143,572,423,84,30,20,4,12,48,0
1144,572,444,105,31,18,7,11,48,1
1145,573,454,109,44,18,8,10,48,1
1146,573,309,75,43,18,5,10,48,0
1147,574,197,82,43,15,5,9,48,1
1148,574,284,71,30,22,7,9,48,0
1149,575,387,118,47,25,7,14,48,1
1150,575,109,70,32,24,7,8,48,0
1151,576,200,80,45,19,8,6,48,0
1152,576,178,109,48,21,7,14,48,1
1153,577,491,105,41,29,5,7,48,1
1154,577,111,72,39,26,5,6,48,0
1155,578,372,115,45,29,6,7,48,0
1156,578,480,117,37,18,8,10,48,1
1157,579,255,71,33,21,3,12,48,0
1158,579,133,102,33,24,7,15,48,1
1159,580,363,93,41,29,8,10,48,0
1160,580,27,119,45,19,8,9,48,1
1161,581,206,82,40,27,8,11,48,0
1162,581,32,115,36,24,4,13,48,1
1163,582,448,111,30,24,4,6,48,1
1164,582,459,81,50,20,3,13,48,0
1165,583,410,91,47,18,3,14,48,1
1166,583,137,85,42,19,2,9,48,0
1167,584,88,96,31,19,3,11,48,1
1168,584,201,71,33,17,8,9,48,0
1169,585,7,104,43,22,3,5,48,0
1170,585,53,118,46,29,5,6,48,1
1171,586,4,73,47,29,4,9,48,0
1172,586,392,89,49,30,8,6,48,1
1173,587,346,93,42,24,7,12,48,1
1174,587,22,91,39,23,6,7,48,0
1175,588,416,83,45,24,7,13,48,0
1176,588,444,119,39,24,8,12,48,1
1177,589,99,83,37,19,4,9,48,1
1178,589,130,72,35,30,7,6,48,0
1179,590,292,75,36,28,5,10,48,0
1180,590,147,117,50,19,4,13,48,1
1181,591,305,79,38,27,7,10,48,0
1182,591,363,119,43,27,7,6,48,1
1183,592,373,83,33,22,7,6,48,0
1184,592,416,87,36,17,4,5,48,1
1185,593,172,111,44,30,6,10,48,0
1186,593,337,117,31,26,8,13,48,1
1187,594,173,87,36,20,6,7,48,0
1188,594,15,98,47,18,6,5,48,1
1189,595,19,83,37,17,5,5,48,0
1190,595,101,97,30,22,6,11,48,1
1191,596,257,85,49,24,4,11,48,0
1192,596,139,101,46,24,6,8,48,1
1193,597,495,85,31,27,2,12,48,0
1194,597,220,90,41,21,6,11,48,1
1195,598,202,98,30,19,7,15,48,0
1196,598,138,116,34,15,2,14,48,1
1197,599,86,72,36,18,2,13,48,0
1198,599,293,74,38,22,4,14,48,1
1199,600,88,78,35,20,5,7,48,0
1200,600,467,85,48,29,6,8,48,1
1201,601,319,118,39,17,2,14,48,0
1202,601,8,119,42,18,6,12,48,1
1203,602,317,75,32,23,6,8,48,0
1204,602,112,104,35,20,5,11,48,1
1205,603,274,83,41,29,2,14,48,0
1206,603,200,95,48,25,4,13,48,1
1207,604,186,98,35,15,4,14,48,0
1208,604,155,102,49,22,4,10,48,1
1209,605,384,77,39,30,8,5,48,1
1210,605,251,76,33,16,3,11,48,0
1211,606,322,117,50,20,2,5,48,1
1212,606,260,76,31,21,3,6,48,0
1213,607,23,98,31,18,7,5,48,0
1214,607,169,112,50,18,5,7,48,1
1215,608,440,99,35,15,6,15,48,0
1216,608,477,99,46,20,2,12,48,1
1217,609,117,83,35,20,8,11,48,0
1218,609,194,85,42,16,8,15,48,1
1219,610,217,105,34,26,2,13,48,1
1220,610,439,103,48,30,5,8,48,0
1221,611,289,118,45,27,6,9,48,1
1222,611,36,75,44,18,6,12,48,0
1223,612,48,76,50,30,2,11,48,1
1224,612,353,75,36,30,3,9,48,0
1225,613,61,91,43,24,7,12,48,1
1226,613,278,82,48,21,8,9,48,0
1227,614,467,96,31,16,7,5,48,0
1228,614,42,120,49,26,4,6,48,1
1229,615,312,77,32,30,2,12,48,0
1230,615,137,85,30,15,7,7,48,1
1231,616,56,84,44,23,7,15,48,1
1232,616,205,83,42,19,7,15,48,0
1233,617,436,77,31,24,3,15,48,1
1234,617,187,73,41,22,6,6,48,0
1235,618,157,118,33,18,6,7,48,0
1236,618,408,119,44,15,3,14,48,1
1237,619,294,75,31,17,6,13,48,0
1238,619,471,108,36,28,7,6,48,1
1239,620,398,106,38,17,8,12,48,1
1240,620,35,93,34,22,8,14,48,0
1241,621,138,118,46,18,5,7,48,1
1242,621,89,116,43,23,6,14,48,0
1243,622,482,116,40,22,5,15,48,1
1244,622,32,75,30,28,5,13,48,0
1245,623,13,87,36,16,7,11,48,0
1246,623,154,93,45,24,7,9,48,1
1247,624,278,119,41,20,3,13,48,1
1248,624,42,116,33,23,7,7,48,0
1249,625,8,73,47,24,2,11,48,0
1250,625,307,116,38,23,8,12,48,1
1251,626,59,118,47,30,6,12,48,1
1252,626,248,113,49,17,5,11,48,0
1253,627,232,90,49,24,3,11,48,0
1254,627,462,94,35,27,3,14,48,1
1255,628,40,81,46,16,7,8,48,0
1256,628,464,95,48,28,3,9,48,1
1257,629,412,77,47,26,4,12,48,0
1258,629,363,98,47,28,6,11,48,1
1259,630,413,103,42,19,2,7,48,1
1260,630,301,100,45,30,4,7,48,0
1261,631,333,117,48,26,2,15,48,1
1262,631,421,72,49,27,4,14,48,0
1263,632,392,109,30,29,5,12,48,0
1264,632,212,118,38,30,2,7,48,1
1265,633,441,120,31,23,4,9,48,1
1266,633,58,115,33,16,2,6,48,0
1267,634,31,95,31,24,2,9,48,1
1268,634,109,75,30,28,2,6,48,0
1269,635,388,73,37,27,5,12,48,0
1270,635,434,77,46,17,7,9,48,1
1271,636,254,72,37,24,2,6,48,0
1272,636,329,93,39,21,3,9,48,1
1273,637,115,72,35,28,5,7,48,0
1274,637,204,119,40,16,2,14,48,1
1275,638,305,113,49,28,4,11,48,0
1276,638,243,113,46,29,3,11,48,1
1277,639,164,105,44,20,2,14,48,1
1278,639,310,80,38,15,4,10,48,0
1279,640,362,111,42,20,8,10,48,1
1280,640,206,72,47,29,3,15,48,0
1281,641,364,107,33,16,7,15,48,1
1282,641,365,93,42,28,6,13,48,0
1283,642,372,84,32,15,2,11,48,0
1284,642,352,101,32,19,2,13,48,1
1285,643,148,95,50,21,2,9,48,1
1286,643,273,72,44,18,8,13,48,0
1287,644,179,108,37,20,8,10,48,1
1288,644,223,80,33,25,5,11,48,0
1289,645,453,83,44,18,6,6,48,1
1290,645,278,77,48,18,4,12,48,0
1291,646,292,112,48,30,7,5,48,0
1292,646,240,120,37,20,3,6,48,1
1293,647,455,84,30,25,3,14,48,0
1294,647,322,95,39,22,4,5,48,1
1295,648,239,116,31,15,3,11,48,1
1296,648,221,73,50,24,4,12,48,0
1297,649,270,79,32,24,5,8,48,0
1298,649,413,115,39,22,8,14,48,1
1299,650,86,77,34,16,6,8,48,0
1300,650,124,84,35,16,4,15,48,1
1301,651,414,104,42,27,3,12,48,0
1302,651,162,105,41,16,8,8,48,1
1303,652,467,84,34,23,5,10,48,0
1304,652,433,119,48,30,6,10,48,1
1305,653,227,101,41,21,2,12,48,0
1306,653,295,107,45,29,7,12,48,1
1307,654,313,101,40,25,2,12,48,1
1308,654,499,84,46,16,7,15,48,0
1309,655,339,96,30,17,5,10,48,1
1310,655,5,76,32,17,4,10,48,0
1311,656,194,78,31,27,8,8,48,0
1312,656,349,100,30,25,3,10,48,1
1313,657,304,120,36,25,8,15,48,1
1314,657,97,76,35,23,8,8,48,0
1315,658,192,109,47,20,5,5,48,1
1316,658,153,87,42,19,2,13,48,0
1317,659,246,96,50,18,7,5,48,1
1318,659,386,92,47,15,7,11,48,0
1319,660,236,116,38,18,6,13,48,1
1320,660,403,92,31,23,8,10,48,0
1321,661,438,105,46,21,5,5,48,0
1322,661,490,109,31,21,6,11,48,1
1323,662,452,103,50,28,2,14,48,1
1324,662,249,100,46,22,5,9,48,0
1325,663,117,119,39,22,4,7,48,1
1326,663,111,104,36,22,4,9,48,0
1327,664,63,103,31,19,5,8,48,1
1328,664,256,81,47,21,6,14,48,0
1329,665,297,94,32,18,2,11,48,1
1330,665,193,74,38,25,4,5,48,0
1331,666,58,78,42,19,7,9,48,1
1332,666,478,71,35,27,2,8,48,0
1333,667,64,120,50,30,7,7,48,1
1334,667,234,108,49,20,3,9,48,0
1335,668,95,98,43,30,4,12,48,1
1336,668,252,83,34,17,7,12,48,0
1337,669,201,110,42,20,6,10,48,1
1338,669,303,106,41,26,6,6,48,0
1339,670,431,90,33,15,7,15,48,0
1340,670,143,112,30,28,5,7,48,1
1341,671,448,88,47,19,5,10,48,0
1342,671,317,99,43,20,2,7,48,1
1343,672,196,97,44,15,8,5,48,1
1344,672,66,93,38,20,2,9,48,0
1345,673,141,90,50,26,6,9,48,0
1346,673,165,113,43,21,5,5,48,1
1347,674,408,104,39,24,4,15,48,0
1348,674,373,113,41,23,5,8,48,1
1349,675,468,96,50,22,6,6,48,1
1350,675,444,71,47,30,4,11,48,0
1351,676,196,118,33,26,7,13,48,1
1352,676,476,113,49,24,7,12,48,0
1353,677,164,102,43,29,6,5,48,1
1354,677,157,99,45,19,4,7,48,0
1355,678,62,85,34,18,3,9,48,0
1356,678,394,109,50,26,3,10,48,1
1357,679,114,74,30,19,3,8,48,1
1358,679,486,71,43,20,2,11,48,0
1359,680,440,72,43,20,8,15,48,0
1360,680,445,78,30,29,2,12,48,1
1361,681,72,120,41,15,7,8,48,1
1362,681,82,84,32,18,7,10,48,0
1363,682,29,116,34,20,8,5,48,1
1364,682,251,109,50,16,6,9,48,0
1365,683,87,89,38,15,4,14,48,0
1366,683,76,114,35,15,6,13,48,1
1367,684,215,113,41,19,2,14,48,1
1368,684,210,92,34,25,2,8,48,0
1369,685,205,97,43,18,4,15,48,1
1370,685,111,84,47,22,6,9,48,0
1371,686,344,115,47,25,4,9,48,1
1372,686,45,77,39,30,2,14,48,0
1373,687,12,95,39,16,3,13,48,1
1374,687,482,77,32,27,4,5,48,0
